_MCATE_CD_NM,SEXDSTN_CD,BIRTH_YEAR,MRRG_AT_CD,CHLDRN_AT_CD,FAMILY_TY_NM,OC_AREA_CD,ANSWRR_OC_AREA_NM,OCCP_CL_NM,MT_AVRG_HSHLD_INCOME_DGREE_NM,COM_AT,TOUR_PD,LDGS_NM,LDGS_ADDR,LDGS_ROAD_NM_ADDR,GSRM_SCALE_CN,LDGS_GRAD_VALUE,LDGMNT_TY_NM,LDGS_AVRG_PRC,LDGS_MIN_PRC,LDGS_MXMM_PRC,LDGS_AVRG_SCORE_CO,COM_TY,AGE,AGE_RANGE,여행유형
15515,M,1981,기혼,"영/유아, 초등학생",4,충북,보은군,사무직,600만원,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"자녀, 배우자",40,40대,가족여행
15516,M,1986,기혼,"영/유아, 초등학생",3,서울,노원구,사무직,600만원,Y,2022,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 자녀",37,30대,가족여행
13888,M,1968,기혼,결혼하지 않은 성인,4,경기,군포시,경영/관리직,500만원,Y,2020,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"자녀, 배우자",53,50대,가족여행
13891,M,1957,기혼,결혼하지 않은 성인,4,경기,남양주시,기타,500만원,Y,2019,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"자녀, 배우자",63,60대,가족여행
13892,M,1969,기혼,중/고등학생,4,서울,관악구,기술직,500만원,Y,2021,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"배우자, 자녀",53,50대,가족여행
13896,M,1978,기혼,중/고등학생,3,서울,은평구,기술직,500만원,Y,2019,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"배우자, 자녀",42,40대,가족여행
13906,F,1971,기혼,대학/대학원생 자녀,3,서울,서초구,전업주부,500만원,Y,2021,한화리조트 산정호수,경기,경기도 포천시 영북면 산정호수로 402,200개 이상,성급없음,휴양콘도미니엄업,242646,122000,385000,9,"배우자, 자녀",51,50대,가족여행
16677,M,1978,기혼,"영/유아, 초등학생",3,서울,송파구,사무직,700만원,Y,2021,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"자녀, 배우자",44,40대,가족여행
13909,M,1963,기혼,대학/대학원생 자녀,4,경기,김포시,사무직,500만원,Y,2021,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,자녀,59,50대,가족여행
16679,F,1981,기혼,"영/유아, 초등학생",3,서울,관악구,사무직,700만원,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 자녀, 기타",40,40대,가족여행
13914,M,1975,기혼,중/고등학생,3,경기,광명시,사무직,500만원,Y,2020,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,"자녀, 배우자, 기타",46,40대,가족여행
13915,M,1970,기혼,중/고등학생,3,경기,고양시,사무직,500만원,Y,2019,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,자녀,50,50대,가족여행
13917,M,1970,기혼,대학/대학원생 자녀,5,서울,노원구,자유직,500만원,Y,2019,한화리조트 용인,경기,경기도 용인시 처인구 남사읍 봉무로153번길 79,200개 이상,성급없음,휴양콘도미니엄업,180826,112000,284000,9,"자녀, 배우자",50,50대,가족여행
16680,M,1900,기혼,"영/유아, 초등학생",3,서울,동작구,사무직,700만원,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,자녀,121,120대,가족여행
16682,M,1980,기혼,"영/유아, 초등학생",4,충남,천안시,기능/숙련공,700만원,Y,2021,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 자녀",42,40대,가족여행
16684,M,1983,기혼,"영/유아, 초등학생",3,경기,평택시,사무직,700만원,Y,2022,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"자녀, 배우자",40,40대,가족여행
16685,M,1986,기혼,"영/유아, 초등학생",3,서울,노원구,사무직,700만원,Y,2023,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 자녀",38,30대,가족여행
13924,M,1975,기혼,중/고등학생,4,울산,남구,경영/관리직,500만원,Y,2020,소노휴 양평 구 소노문 양평,경기,경기 양평군 개군면 신내길7번길 55,200개 이상,성급없음,휴양콘도미니엄업,223823,90713,428000,8,자녀,46,40대,가족여행
13926,M,1965,기혼,대학/대학원생 자녀,4,서울,관악구,전문직,500만원,Y,2022,소노휴 양평 구 소노문 양평,경기,경기 양평군 개군면 신내길7번길 55,200개 이상,성급없음,휴양콘도미니엄업,223823,90713,428000,8,"자녀, 배우자",58,50대,가족여행
13930,F,1967,기타,결혼하지 않은 성인,2,경기,용인시,기술직,500만원,Y,2022,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,자녀,56,50대,가족여행
17612,F,1974,기혼,"영/유아, 초등학생",3,경기,용인시,사무직,800만원,Y,2022,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 형제/자매, 자녀",49,40대,가족여행
17613,F,1978,기혼,"영/유아, 초등학생",5,인천,서구,전업주부,800만원,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 자녀",43,40대,가족여행
17616,M,1979,기혼,"영/유아, 초등학생",3,서울,성북구,사무직,800만원,Y,2020,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"자녀, 배우자",42,40대,가족여행
20161,M,1979,기혼,"영/유아, 초등학생",4,서울,광진구,사무직,1000만원,Y,2022,오크밸리 리조트,강원,강원 원주시 지정면 오크밸리1길 66,200개 이상,4성,미분류,227150,97396,345000,9,"배우자, 자녀",44,40대,가족여행
10909,F,1973,기혼,"영/유아, 초등학생",4,부산,동래구,전업주부,300만원,Y,2022,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"자녀, 배우자",50,50대,가족여행
11985,M,1976,기혼,"영/유아, 초등학생",4,부산,강서구,사무직,400만원,Y,2022,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"자녀, 배우자",47,40대,가족여행
11986,M,1979,기타,"영/유아, 초등학생",1,부산,북구,사무직,400만원,Y,2022,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,자녀,44,40대,가족여행
11987,F,1984,기혼,"영/유아, 초등학생",4,경기,용인시,전업주부,400만원,Y,2020,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"자녀, 배우자",37,30대,가족여행
13471,M,1980,기혼,"영/유아, 초등학생",3,인천,서구,사무직,500만원,Y,2022,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"자녀, 배우자",43,40대,가족여행
16262,M,1980,기혼,"영/유아, 초등학생",4,전남,순천시,기술직,700만원,Y,2020,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,자녀,41,40대,가족여행
16266,M,1977,기혼,"영/유아, 초등학생",4,경남,창원시,사무직,700만원,Y,2023,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"자녀, 배우자",47,40대,가족여행
16269,M,1979,기혼,"영/유아, 초등학생",4,서울,서초구,사무직,700만원,Y,2021,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"배우자, 자녀",43,40대,가족여행
17278,M,1982,기혼,"영/유아, 초등학생",4,충남,홍성군,사무직,800만원,Y,2022,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"자녀, 배우자",41,40대,가족여행
17991,F,1982,기혼,"영/유아, 초등학생",4,경기,수원시,전업주부,900만원,Y,2021,나인트리프리미어호텔인사동,서울,서울 종로구 인사동길 49,200개 이상,4성,관광호텔,231450,127067,510000,8,"배우자, 자녀",40,40대,가족여행
13747,M,1977,기혼,"영/유아, 초등학생",4,경기,평택시,사무직,500만원,Y,2020,경주 코오롱호텔,경북,경북 경주시 불국로 289-17,200개 이상,4성,관광호텔업,231518,74000,924000,9,"배우자, 자녀",44,40대,가족여행
13748,M,1973,기혼,"영/유아, 초등학생",4,경기,고양시,전문직,500만원,Y,2021,경주 코오롱호텔,경북,경북 경주시 불국로 289-17,200개 이상,4성,관광호텔업,231518,74000,924000,9,"자녀, 배우자",49,40대,가족여행
13753,F,1980,기혼,"영/유아, 초등학생",4,충북,청주시,전업주부,500만원,Y,2021,경주 코오롱호텔,경북,경북 경주시 불국로 289-17,200개 이상,4성,관광호텔업,231518,74000,924000,9,"배우자, 자녀",42,40대,가족여행
13979,F,1955,기혼,결혼한 성인,2,서울,동작구,전업주부,500만원,Y,2018,현대수 리조트 속초,강원,강원도 속초시 이목로 153,200개 이상,성급없음,휴양콘도미니엄업,96406,53000,260000,9,"배우자, 자녀",64,60대,가족여행
13981,M,1960,기혼,중/고등학생,3,충남,천안시,일반작업직,500만원,Y,2020,현대수 리조트 속초,강원,강원도 속초시 이목로 153,200개 이상,성급없음,휴양콘도미니엄업,96406,53000,260000,9,"배우자, 자녀",61,60대,가족여행
13754,F,1977,기혼,"영/유아, 초등학생",3,부산,해운대구,전업주부,500만원,Y,2021,경주 코오롱호텔,경북,경북 경주시 불국로 289-17,200개 이상,4성,관광호텔업,231518,74000,924000,9,"배우자, 자녀",45,40대,가족여행
13985,F,1970,기혼,대학/대학원생 자녀,3,경기,용인시,사무직,500만원,Y,2022,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,"배우자, 자녀",53,50대,가족여행
13988,M,1959,기혼,결혼하지 않은 성인,3,서울,송파구,기술직,500만원,Y,2022,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,"배우자, 자녀",64,60대,가족여행
11182,M,1991,기혼,"영/유아, 초등학생",3,경기,평택시,기타,300만원,Y,2022,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,"자녀, 배우자",32,30대,가족여행
12326,M,1973,기혼,"영/유아, 초등학생",4,서울,송파구,기술직,400만원,Y,2022,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,"배우자, 자녀",50,50대,가족여행
13991,M,1972,기혼,대학/대학원생 자녀,4,세종,,기술직,500만원,Y,2022,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,"배우자, 자녀",51,50대,가족여행
13992,F,1973,기혼,대학/대학원생 자녀,3,울산,울주군,자영업,500만원,Y,2021,한화리조트 평창,강원,강원도 평창군 봉평면 태기로 228-33,200개 이상,성급없음,휴양콘도미니엄업,319140,107000,570000,9,"자녀, 배우자",49,40대,가족여행
13995,M,1971,기혼,중/고등학생,4,서울,은평구,사무직,500만원,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",50,50대,가족여행
13996,M,1963,기혼,결혼하지 않은 성인,4,서울,강남구,사무직,500만원,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"자녀, 배우자",58,50대,가족여행
13997,M,1941,기혼,결혼해 자녀가 있음,2,경기,성남시,전문직,500만원,Y,2021,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"자녀, 배우자",81,80대,가족여행
14000,M,1960,기혼,대학/대학원생 자녀,3,경기,김포시,경영/관리직,500만원,Y,2021,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",62,60대,가족여행
14001,M,1969,기혼,중/고등학생,3,서울,양천구,사무직,500만원,Y,2021,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"자녀, 배우자",53,50대,가족여행
14002,M,1971,기혼,중/고등학생,4,서울,성북구,기술직,500만원,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",50,50대,가족여행
14003,M,1957,기혼,결혼한 성인,2,경기,화성시,기술직,500만원,Y,2023,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"자녀, 배우자, 기타",67,60대,가족여행
14006,F,1960,기혼,결혼하지 않은 성인,1,충북,충주시,기술직,500만원,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"친구, 형제/자매, 자녀",61,60대,가족여행
14008,F,1976,기혼,중/고등학생,3,강원,강릉시,기타,500만원,Y,2020,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",45,40대,가족여행
12327,M,1974,기혼,"영/유아, 초등학생",4,경기,고양시,일반작업직,400만원,Y,2022,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,"배우자, 자녀",49,40대,가족여행
13931,M,1987,기혼,"영/유아, 초등학생",4,경기,파주시,사무직,500만원,Y,2021,소노캄 고양,경기,경기 고양시 일산동구 태극로 20,200개 이상,5성,관광호텔업,231678,134979,473000,9,"자녀, 배우자",35,30대,가족여행
14015,F,1981,기혼,중/고등학생,3,서울,강남구,전업주부,500만원,Y,2021,한화리조트 설악 쏘라노,강원,강원도 속초시 미시령로2983번길 111,200개 이상,성급없음,휴양콘도미니엄업,210167,112000,509000,10,"배우자, 자녀",41,40대,가족여행
