mcate_cd_nm,sexdstn_cd,birth_year,mrrg_at_cd,chldrn_at_cd,family_ty_nm,oc_area_cd,answrr_oc_area_nm,occp_cl_nm,mt_avrg_hshld_income_dgree_nm,com_at,tour_pd,ldgs_nm,ldgs_addr,ldgs_road_nm_addr,gsrm_scale_cn,ldgs_grad_value,ldgmnt_ty_nm,ldgs_avrg_prc,ldgs_min_prc,ldgs_mxmm_prc,ldgs_avrg_score_co,age_range,age,travel_type,pet
17003,F,1969,기혼,"영/유아, 초등학생",5,경기,고양시,전업주부,800만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,50대,53,가족여행,"0"
17004,M,1983,기혼,"영/유아, 초등학생",3,대전,중구,사무직,800만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,30대,39,가족여행,"0"
17006,F,1978,기혼,"영/유아, 초등학생",6,대전,유성구,사무직,800만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,3성,관광호텔,200480,119213,448800,10,40대,45,가족여행,"0"
17007,F,1975,기혼,"영/유아, 초등학생",3,대구,북구,자영업,800만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,48,가족여행,"0"
17008,F,1979,기혼,"영/유아, 초등학생",3,경기,안양시,사무직,800만원,Y,2023,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,45,가족여행,"0"
17009,M,1980,기혼,"영/유아, 초등학생",4,경기,평택시,사무직,800만원,Y,2023,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,44,가족여행,"0"
17012,M,1980,기혼,"영/유아, 초등학생",4,서울,동대문구,경영/관리직,800만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
17818,M,1968,기혼,"영/유아, 초등학생",4,서울,성동구,경영/관리직,900만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,50대,54,가족여행,"0"
17819,M,1981,기혼,"영/유아, 초등학생",3,경남,김해시,사무직,900만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,41,가족여행,"0"
17820,F,1985,기혼,"영/유아, 초등학생",4,경기,부천시,사무직,900만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,30대,38,가족여행,"0"
17822,M,1974,기혼,"영/유아, 초등학생",4,서울,송파구,사무직,900만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,49,가족여행,"0"
17823,M,1979,기타,"영/유아, 초등학생",4,경기,부천시,자영업,900만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
12849,M,1954,기혼,결혼해 자녀가 있음,2,경기,광주시,기술직,500만원,Y,2021,롯데리조트 부여,충남,충남 부여군 규암면 백제문로 400,200개 이상,성급없음,휴양콘도미니엄업,294477,174310,447000,9,60대 이상,68,가족여행,"0"
17825,M,1974,기혼,"영/유아, 초등학생",3,세종,,사무직,900만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,48,가족여행,"0"
18376,M,1981,기혼,"영/유아, 초등학생",3,대구,동구,자영업,1000만원 초과,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,41,가족여행,"0"
12853,M,1957,기혼,결혼한 성인,2,서울,마포구,경영/관리직,500만원,Y,2020,휘닉스 섭지코지,제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,200개 이상,성급없음,숙박업(생활),451920,181751,990909,9,60대 이상,64,가족여행,"0"
18378,F,1969,기혼,"영/유아, 초등학생",4,경기,용인시,기타,1000만원 초과,Y,2019,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,50대,51,가족여행,"0"
12857,M,1960,기혼,결혼하지 않은 성인,4,서울,은평구,경영/관리직,500만원,Y,2019,휘닉스 섭지코지,제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,200개 이상,성급없음,숙박업(생활),451920,181751,990909,9,60대 이상,60,가족여행,"0"
18382,M,1980,기혼,"영/유아, 초등학생",3,서울,동작구,사무직,1000만원 초과,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
12859,F,1969,기혼,결혼하지 않은 성인,3,경기,고양시,전업주부,500만원,Y,2022,휘닉스 섭지코지,제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,200개 이상,성급없음,숙박업(생활),451920,181751,990909,9,50대,54,가족여행,"0"
12861,M,1966,기혼,대학/대학원생 자녀,4,경기,고양시,기술직,500만원,Y,2021,휘닉스 섭지코지,제주,제주특별자치도 서귀포시 성산읍 섭지코지로 107,200개 이상,성급없음,숙박업(생활),451920,181751,990909,9,50대,56,가족여행,"0"
12864,M,1963,기혼,결혼한 성인,2,경기,의왕시,기타,500만원,Y,2020,해비치 호텔 & 리조트,제주,제주 서귀포시 표선면 민속해안로 537,200개 이상,성급없음,휴양콘도미니엄업,477268,275896,653400,9,50대,58,가족여행,"0"
12865,M,1965,기혼,대학/대학원생 자녀,4,인천,연수구,판매/서비스직,500만원,Y,2020,해비치 호텔 & 리조트,제주,제주 서귀포시 표선면 민속해안로 537,200개 이상,성급없음,휴양콘도미니엄업,477268,275896,653400,9,50대,56,가족여행,"0"
18386,M,1977,기혼,"영/유아, 초등학생",4,서울,송파구,사무직,1000만원 초과,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,45,가족여행,"0"
12871,M,1968,기혼,대학/대학원생 자녀,3,경기,성남시,사무직,500만원,Y,2020,해비치 호텔 & 리조트,제주,제주 서귀포시 표선면 민속해안로 537,200개 이상,성급없음,휴양콘도미니엄업,477268,275896,653400,9,50대,53,가족여행,"0"
18389,M,1975,기혼,"영/유아, 초등학생",4,서울,용산구,사무직,1000만원 초과,Y,2020,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,46,가족여행,"0"
18390,M,1980,기혼,"영/유아, 초등학생",4,경기,구리시,사무직,1000만원 초과,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,42,가족여행,"0"
18392,M,1979,기혼,"영/유아, 초등학생",4,경기,고양시,사무직,1000만원 초과,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
18393,M,1977,기혼,"영/유아, 초등학생",3,서울,강남구,전문직,1000만원 초과,Y,2020,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,44,가족여행,"0"
18394,M,1980,기혼,"영/유아, 초등학생",4,경기,구리시,사무직,1000만원 초과,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,42,가족여행,"0"
12880,M,1959,기혼,결혼해 자녀가 있음,1,충남,아산시,전문직,500만원,Y,2020,해비치 호텔 & 리조트,제주,제주 서귀포시 표선면 민속해안로 537,200개 이상,성급없음,휴양콘도미니엄업,477268,275896,653400,9,60대 이상,62,가족여행,"0"
18397,M,1980,기혼,"영/유아, 초등학생",3,광주,남구,전문직,1000만원 초과,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
12891,F,1969,기혼,중/고등학생,3,서울,노원구,전업주부,500만원,Y,2022,해비치 호텔 & 리조트,제주,제주 서귀포시 표선면 민속해안로 537,200개 이상,성급없음,휴양콘도미니엄업,477268,275896,653400,9,50대,54,가족여행,"0"
18399,M,1984,기혼,"영/유아, 초등학생",3,경기,광명시,기술직,1000만원 초과,Y,2023,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,40,가족여행,"0"
12896,M,1969,기혼,대학/대학원생 자녀,4,서울,은평구,경영/관리직,500만원,Y,2021,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,50대,53,가족여행,"0"
18406,F,1977,기혼,"영/유아, 초등학생",4,경북,포항시,전업주부,1000만원 초과,Y,2019,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
12899,M,1978,기혼,중/고등학생,4,충북,청주시,기능/숙련공,500만원,Y,2019,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,40대,42,가족여행,"0"
19425,M,1987,기혼,"영/유아, 초등학생",3,경기,용인시,기술직,모름,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,30대,36,가족여행,"0"
12901,M,1971,기혼,중/고등학생,4,광주,광산구,사무직,500만원,Y,2020,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,50대,50,가족여행,"0"
19740,M,1981,기혼,"영/유아, 초등학생",4,경남,창원시,사무직,1000만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,41,가족여행,"0"
19741,M,1974,기혼,"영/유아, 초등학생",3,경기,고양시,사무직,1000만원,Y,2019,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,46,가족여행,"0"
12904,M,1962,기혼,결혼하지 않은 성인,3,서울,강남구,무직,500만원,Y,2021,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,60대 이상,60,가족여행,"0"
12905,M,1959,기혼,결혼하지 않은 성인,3,전북,남원시,기타,500만원,Y,2019,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,60대 이상,61,가족여행,"0"
12907,M,1970,기혼,대학/대학원생 자녀,5,대구,달서구,자영업,500만원,Y,2018,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,40대,49,가족여행,"0"
12909,F,1962,기혼,결혼하지 않은 성인,3,경기,고양시,전업주부,500만원,Y,2022,한화리조트 제주,제주,제주특별자치도 제주시 명림로 575-107,200개 이상,성급없음,휴양콘도미니엄업,246425,119000,488000,9,60대 이상,61,가족여행,"0"
12911,M,1954,기혼,결혼하지 않은 성인,2,경북,경주시,전문직,500만원,Y,2022,코업시티성산,제주,제주특별자치도 서귀포시 성산읍 성산등용로 28,200개 이하,4성,일반호텔,132475,54543,976301,9,60대 이상,69,가족여행,"0"
12913,M,1961,기혼,결혼하지 않은 성인,3,광주,동구,자유직,500만원,Y,2022,켄싱턴리조트 서귀포,제주,제주특별자치도 서귀포시 이어도로 684,200개 이상,성급없음,휴양콘도미니엄업,241619,129000,418800,9,60대 이상,62,가족여행,"0"
19742,M,1980,기혼,"영/유아, 초등학생",4,경기,용인시,기술직,1000만원,Y,2019,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,40,가족여행,"0"
12918,M,1960,기혼,결혼한 성인,2,대구,달서구,무직,500만원,Y,2020,켄싱턴리조트 서귀포,제주,제주특별자치도 서귀포시 이어도로 684,200개 이상,성급없음,휴양콘도미니엄업,241619,129000,418800,9,60대 이상,61,가족여행,"0"
19743,F,1982,기혼,"영/유아, 초등학생",4,서울,송파구,전문직,1000만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,41,가족여행,"0"
12920,F,1978,기혼,중/고등학생,4,서울,마포구,사무직,500만원,Y,2020,제주 유탑유블레스,제주,제주특별자치도 제주시 조천읍 조함해안로 502,200개 이상,4성,관광호텔업,206685,105084,430000,10,40대,43,가족여행,"0"
12921,M,1975,기혼,중/고등학생,4,울산,울주군,사무직,500만원,Y,2021,제주 유탑유블레스,제주,제주특별자치도 제주시 조천읍 조함해안로 502,200개 이상,4성,관광호텔업,206685,105084,430000,10,40대,47,가족여행,"0"
12922,M,1975,기혼,중/고등학생,4,울산,울주군,사무직,500만원,Y,2021,제주 유탑유블레스,제주,제주특별자치도 제주시 조천읍 조함해안로 502,200개 이상,4성,관광호텔업,206685,105084,430000,10,40대,47,가족여행,"0"
19747,M,1973,기혼,"영/유아, 초등학생",3,경기,김포시,경영/관리직,1000만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,49,가족여행,"0"
19752,M,1979,기혼,"영/유아, 초등학생",3,경기,고양시,기술직,1000만원,Y,2021,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,43,가족여행,"0"
12114,M,1973,기혼,"영/유아, 초등학생",4,서울,송파구,사무직,400만원,Y,2020,라마다 앙코르 해운대,부산,부산 해운대구 구남로 9,200개 이상,4성,일반호텔,200891,83700,480000,9,40대,48,가족여행,"0"
12932,F,1979,기혼,중/고등학생,4,대구,수성구,전업주부,500만원,Y,2022,제주 신화월드 랜딩관,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,200개 이상,5성,관광호텔,200480,119213,448800,10,40대,44,가족여행,"0"
